[80.86627666087912, 120.30296736293664, 101.49469948964767, 101.52359083814734, 101.52359083814734, 101.52359083814734, 101.55248218664703, 101.6969389291454, 101.7161998281452, 101.72583027764509, 101.74509117664486, 101.77398252514453, 101.91843926764292, 101.95696106564247, 101.96659151514237, 101.98585241414216, 102.00511331314195, 102.11104825764076, 102.12067870714066, 102.13993960614043, 102.14957005564032, 102.14957005564032];[982.7352057184652, 1034.6517305853674, 1008.90265561475, 1008.395534492729, 1007.7109209780006, 1007.7109209780006, 1008.2307201280721, 1009.3083525123668, 1009.168894203811, 1009.8535077185394, 1009.2322843440636, 1009.8027956063373, 1007.7109209780006, 1008.395534492729, 1007.7489550621522, 1007.7109209780006, 1007.7109209780006, 1009.1055040635584, 1009.7901175782868, 1010.1070682795499, 1009.9042198307415, 1009.7647615221857];[548.8988975504658, 586.5799494246843, 568.1396983975942, 568.1396983975942, 568.1489001196636, 568.1304966755248, 568.1489001196636, 568.1212949534554, 568.1304966755248, 568.1212949534554, 568.1212949534554, 568.1396983975942, 568.1396983975942, 568.1396983975942, 568.1212949534554, 568.1396983975942, 568.1304966755248, 568.1489001196636, 568.1304966755248, 568.112093231386, 568.1396983975942, 568.112093231386]
[80.86627666087912, 120.30296736293664, 100.67611128215685, 100.87835072165458, 101.02280746415296, 101.49469948964767, 101.52359083814734, 101.52359083814734, 101.52359083814734, 101.52359083814734, 101.55248218664703, 101.6969389291454, 101.7161998281452, 101.72583027764509, 101.73546072714497, 101.74509117664486, 101.77398252514453, 101.87028702014345, 101.91843926764292, 101.95696106564247, 101.96659151514237, 101.98585241414216];[982.7352057184652, 1034.6517305853674, 1020.8453580383451, 994.7412982823129, 1008.9660457550026, 1008.90265561475, 1031.5329356849381, 1008.395534492729, 1007.7109209780006, 1007.7109209780006, 1008.2307201280721, 1009.3083525123668, 1009.168894203811, 1009.8535077185394, 1009.4985229331247, 1009.2322843440636, 1009.8027956063373, 1009.2829964562658, 1007.7109209780006, 1008.395534492729, 1007.7489550621522, 1007.7109209780006];[548.8988975504658, 586.5799494246843, 568.1396983975942, 568.3237328389823, 568.1304966755248, 568.1396983975942, 568.112093231386, 568.1396983975942, 568.1489001196636, 568.1304966755248, 568.1489001196636, 568.1212949534554, 568.1304966755248, 568.1212949534554, 568.1304966755248, 568.1212949534554, 568.1396983975942, 568.1304966755248, 568.1396983975942, 568.1396983975942, 568.1212949534554, 568.1396983975942]
[80.86627666087912, 120.30296736293664, 100.61832858515751, 100.67611128215685, 100.753154878156, 100.753154878156, 100.87835072165458, 100.9746552166535, 101.02280746415296, 101.06132926215254, 101.13837285815167, 101.49469948964767, 101.52359083814734, 101.52359083814734, 101.52359083814734, 101.52359083814734, 101.55248218664703, 101.5717430856468, 101.6969389291454, 101.7161998281452, 101.72583027764509, 101.73546072714497];[982.7352057184652, 1034.6517305853674, 1007.8503792865564, 1020.8453580383451, 1010.7663257381772, 984.7890462626503, 994.7412982823129, 1022.2399411239029, 1008.9660457550026, 1007.5587846413943, 1009.2196063160131, 1008.90265561475, 1031.5329356849381, 1008.395534492729, 1007.7109209780006, 1007.7109209780006, 1008.2307201280721, 1008.5983829415374, 1009.3083525123668, 1009.168894203811, 1009.8535077185394, 1010.9184620747835];[548.8988975504658, 586.5799494246843, 568.1396983975942, 568.1396983975942, 568.1304966755248, 568.1396983975942, 568.3237328389823, 568.1396983975942, 568.1304966755248, 568.2593207844965, 568.1396983975942, 568.1396983975942, 568.112093231386, 568.1396983975942, 568.1489001196636, 568.1304966755248, 568.1489001196636, 568.1489001196636, 568.1212949534554, 568.1304966755248, 568.1212949534554, 568.701003443828]
[80.86627666087912, 120.30296736293664, 85.62371871382574, 100.61832858515751, 100.61832858515751, 100.64721993365718, 100.64721993365718, 100.67611128215685, 100.67611128215685, 100.67611128215685, 100.753154878156, 100.753154878156, 100.87835072165458, 100.90724207015427, 100.90724207015427, 100.91687251965416, 100.93613341865394, 100.94576386815383, 100.9746552166535, 101.02280746415296, 101.05169881265265, 101.06132926215254];[982.7352057184652, 1034.6517305853674, 1018.0561918672295, 1009.1308601196595, 1007.8503792865564, 1010.2972387003078, 1009.3337085684678, 1031.5456137129886, 1020.8453580383451, 1009.1815722318615, 1010.7663257381772, 984.7890462626503, 994.7412982823129, 1006.0374212753312, 1001.0549562514747, 1007.0516635193733, 983.3310730368399, 1012.4398254408466, 1022.2399411239029, 1008.9660457550026, 1021.1623087396082, 1007.5587846413943];[548.8988975504658, 586.5799494246843, 568.1489001196636, 572.9890059281713, 568.1396983975942, 568.1673035638024, 568.2685225065659, 568.1396983975942, 568.1396983975942, 568.112093231386, 568.1304966755248, 568.1396983975942, 568.3237328389823, 568.2593207844965, 568.1396983975942, 568.1673035638024, 568.1489001196636, 568.7286086100362, 568.1396983975942, 568.1304966755248, 568.1212949534554, 568.2593207844965]
[80.86627666087912, 120.30296736293664, 85.62371871382574, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.63758948415729, 100.64721993365718, 100.64721993365718, 100.65685038315706, 100.67611128215685, 100.67611128215685, 100.67611128215685, 100.753154878156, 100.753154878156, 100.78204622665567, 100.80130712565546, 100.81093757515535, 100.87835072165458, 100.88798117115448, 100.90724207015427];[982.7352057184652, 1034.6517305853674, 1018.0561918672295, 1009.1308601196595, 1009.1308601196595, 1009.1308601196595, 1007.8503792865564, 1001.257804700283, 1010.2972387003078, 1009.3337085684678, 1009.168894203811, 1031.5456137129886, 1020.8453580383451, 1009.1815722318615, 1010.7663257381772, 984.7890462626503, 1015.5205862571244, 1013.872442610556, 1009.5365570172762, 994.7412982823129, 1009.7901175782868, 1006.0374212753312];[548.8988975504658, 586.5799494246843, 568.1489001196636, 572.9890059281713, 572.9890059281713, 572.9890059281713, 568.1396983975942, 577.5622617966662, 568.1673035638024, 568.2685225065659, 568.1304966755248, 568.1396983975942, 568.1396983975942, 568.112093231386, 568.1304966755248, 568.1396983975942, 568.1489001196636, 568.7378103321056, 568.1304966755248, 568.3237328389823, 568.1304966755248, 568.2593207844965]
[80.86627666087912, 120.30296736293664, 84.39102117783958, 85.62371871382574, 100.59906768615772, 100.60869813565762, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.63758948415729, 100.64721993365718, 100.64721993365718, 100.65685038315706, 100.67611128215685, 100.67611128215685, 100.67611128215685, 100.72426352965631, 100.7338939791562, 100.753154878156, 100.753154878156, 100.78204622665567];[982.7352057184652, 1034.6517305853674, 1009.2322843440636, 1018.0561918672295, 1028.8071596540751, 1009.0801480074573, 1009.1308601196595, 1009.1308601196595, 1009.1308601196595, 1007.8503792865564, 1001.257804700283, 1010.2972387003078, 1009.3337085684678, 1009.168894203811, 1031.5456137129886, 1020.8453580383451, 1009.1815722318615, 1022.4808236568629, 1009.0421139233058, 1010.7663257381772, 984.7890462626503, 1015.5205862571244];[548.8988975504658, 586.5799494246843, 568.1489001196636, 568.1489001196636, 568.2961276727741, 568.1673035638024, 572.9890059281713, 572.9890059281713, 572.9890059281713, 568.1396983975942, 577.5622617966662, 568.1673035638024, 568.2685225065659, 568.1304966755248, 568.1396983975942, 568.1396983975942, 568.112093231386, 568.066084621039, 568.7102051658974, 568.1304966755248, 568.1396983975942, 568.1489001196636]
[80.86627666087912, 120.30296736293664, 84.39102117783958, 84.55473881933774, 85.62371871382574, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.60869813565762, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.6279590346574, 100.63758948415729, 100.64721993365718, 100.64721993365718, 100.64721993365718, 100.65685038315706, 100.67611128215685, 100.67611128215685, 100.67611128215685];[982.7352057184652, 1034.6517305853674, 1009.2322843440636, 984.7890462626503, 1018.0561918672295, 1028.8071596540751, 1014.2401054240213, 1009.9676099709941, 1009.0801480074573, 1009.1308601196595, 1009.1308601196595, 1009.1308601196595, 1007.8503792865564, 1028.705735429671, 1001.257804700283, 1010.2972387003078, 1009.3337085684678, 988.8206591827175, 1009.168894203811, 1031.5456137129886, 1020.8453580383451, 1009.1815722318615];[548.8988975504658, 586.5799494246843, 568.1489001196636, 568.112093231386, 568.1489001196636, 568.2961276727741, 568.1212949534554, 568.112093231386, 568.1673035638024, 572.9890059281713, 572.9890059281713, 572.9890059281713, 568.1396983975942, 568.112093231386, 577.5622617966662, 568.1673035638024, 568.2685225065659, 568.1489001196636, 568.1304966755248, 568.1396983975942, 568.1396983975942, 568.112093231386]
[80.86627666087912, 120.30296736293664, 84.39102117783958, 84.55473881933774, 85.62371871382574, 100.58943723665783, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.60869813565762, 100.60869813565762, 100.60869813565762, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.61832858515751, 100.6279590346574];[982.7352057184652, 1034.6517305853674, 1009.2322843440636, 984.7890462626503, 1018.0561918672295, 1019.1465022795746, 1028.8071596540751, 1022.3920774605092, 1021.9103123945893, 1015.7741468181348, 1014.2401054240213, 1009.9676099709941, 1025.1051754633218, 1009.0801480074573, 994.6525520859592, 1019.0197219990694, 1015.4952302010233, 1009.1308601196595, 1009.1308601196595, 1009.1308601196595, 1007.8503792865564, 1028.705735429671];[548.8988975504658, 586.5799494246843, 568.1489001196636, 568.112093231386, 568.1489001196636, 568.1304966755248, 568.2961276727741, 567.817638125165, 568.1304966755248, 568.1673035638024, 568.1212949534554, 568.112093231386, 568.1396983975942, 568.1673035638024, 568.0936897872472, 572.528919824701, 568.158101841733, 572.9890059281713, 572.9890059281713, 572.9890059281713, 568.1396983975942, 568.112093231386]
[80.86627666087912, 120.30296736293664, 81.30927733787415, 82.53234442436043, 83.75541151084671, 84.39102117783958, 84.55473881933774, 85.62371871382574, 93.02953437924265, 100.58943723665783, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.59906768615772, 100.60869813565762, 100.60869813565762, 100.60869813565762, 100.60869813565762, 100.60869813565762, 100.60869813565762];[982.7352057184652, 1034.6517305853674, 1011.362193056552, 1018.3731425684925, 1005.0865691715418, 1009.2322843440636, 984.7890462626503, 1018.0561918672295, 1016.4841163889643, 1019.1465022795746, 1028.8071596540751, 1022.3920774605092, 1021.9103123945893, 1015.7741468181348, 1014.2401054240213, 1009.9676099709941, 1025.1051754633218, 1009.0801480074573, 994.6525520859592, 989.7841893145574, 988.8460152388185, 988.9220834071217];[548.8988975504658, 586.5799494246843, 568.7378103321056, 571.7099665605239, 568.1489001196636, 568.1489001196636, 568.112093231386, 568.1489001196636, 568.1304966755248, 568.1304966755248, 568.2961276727741, 567.817638125165, 568.1304966755248, 568.1673035638024, 568.1212949534554, 568.112093231386, 568.1396983975942, 568.1673035638024, 568.0936897872472, 568.3145311169129, 569.3267205445476, 568.112093231386]
[80.86627666087912, 120.30296736293664, 80.97221160537794, 81.29001643887437, 81.30927733787415, 82.53234442436043, 83.63021566734811, 83.75541151084671, 83.75541151084671, 83.77467240984649, 84.39102117783958, 84.55473881933774, 85.62371871382574, 86.83715535081213, 88.60915805879225, 93.02953437924265, 100.58943723665783, 100.58943723665783, 100.58943723665783, 100.58943723665783, 100.58943723665783, 100.58943723665783];[982.7352057184652, 1034.6517305853674, 1009.8535077185394, 1017.853343418421, 1011.362193056552, 1018.3731425684925, 1011.8819922066235, 1005.0865691715418, 1003.7680542542871, 998.5954188096727, 1009.2322843440636, 984.7890462626503, 1018.0561918672295, 1011.6157536175624, 985.6638301981366, 1016.4841163889643, 1030.4299472445425, 1019.1465022795746, 1010.2718826442067, 996.9726312192054, 996.4401540410834, 994.8046884225655];[548.8988975504658, 586.5799494246843, 577.580665240805, 568.7378103321056, 568.7378103321056, 571.7099665605239, 568.7378103321056, 568.1489001196636, 568.2961276727741, 568.1489001196636, 568.1489001196636, 568.112093231386, 568.1489001196636, 578.1603737311776, 568.7562137762444, 568.1304966755248, 568.1212949534554, 568.1304966755248, 568.112093231386, 568.1489001196636, 568.7102051658974, 568.1304966755248]
[64.7999631394539, 109.16599211040185, 84.53986662787078, 84.53986662787078, 84.55070082297968, 84.6590427740687, 84.6698769691776, 84.91906345668231, 85.16824994418701, 85.50410999256295, 85.61245194365195, 85.66662291919644, 85.66662291919644, 85.66662291919644, 85.67745711430535, 85.76413067517655, 85.92664360181007, 85.92664360181007, 85.99164877246346, 86.42501657681949, 86.92338955182892, 87.49760189260064];[980.3274517045019, 1033.8017670481643, 1007.2017230054194, 1007.0189048333043, 1007.1756061236887, 1007.619593113111, 1007.2800736506116, 1007.1494892419579, 1007.6457099948417, 1006.1178724135942, 1007.3061905323423, 1006.9536126289775, 1006.8883204246507, 1006.8491451020545, 1006.614093166478, 1007.76323596263, 1007.1756061236887, 1005.8305867145563, 1005.9089373597484, 1007.6326515539764, 1007.2931320914769, 1005.8175282736909];[547.6338194562923, 588.6507176312193, 568.7983385878237, 568.1472767120312, 568.467799481652, 568.177325721683, 568.177325721683, 568.1372603754804, 568.3876687892468, 568.1372603754804, 568.177325721683, 568.1372603754804, 568.1472767120312, 568.1472767120312, 568.1372603754804, 568.1372603754804, 568.1372603754804, 568.1372603754804, 568.1372603754804, 568.1372603754804, 568.8384039340262, 568.1372603754804]
[64.7999631394539, 109.16599211040185, 72.0697080575262, 74.57240712768224, 81.56046297292312, 82.13467531369486, 82.29718824032835, 82.8280638006645, 83.48894970230742, 84.24734335993047, 84.53986662787078, 84.53986662787078, 84.55070082297968, 84.6590427740687, 84.6698769691776, 84.88656087135561, 84.91906345668231, 85.16824994418701, 85.50410999256295, 85.61245194365195, 85.66662291919644, 85.66662291919644];[980.3274517045019, 1033.8017670481643, 1007.5543009087842, 1007.1756061236887, 1005.4780088111914, 1012.686268168872, 1007.5543009087842, 1005.4388334885954, 1007.2539567688808, 1007.2670152097462, 1007.2017230054194, 1007.0189048333043, 1007.1756061236887, 1007.619593113111, 1007.2800736506116, 1007.2539567688808, 1007.1494892419579, 1007.6457099948417, 1006.1178724135942, 1007.3061905323423, 1009.6044761246462, 1006.9536126289775];[547.6338194562923, 588.6507176312193, 551.0493902200652, 549.3065476602515, 549.5669724105684, 569.6897925408318, 568.1372603754804, 568.1372603754804, 570.6613771862452, 568.2975217602909, 568.7983385878237, 568.1472767120312, 568.467799481652, 568.177325721683, 568.177325721683, 568.7983385878237, 568.1372603754804, 568.3876687892468, 568.1372603754804, 568.177325721683, 568.7983385878237, 568.1372603754804]
[64.7999631394539, 109.16599211040185, 71.46299313142777, 72.0697080575262, 72.24305517926861, 73.10979078798066, 74.57240712768224, 74.57240712768224, 74.77825683475135, 74.83242781029585, 75.7858369798791, 81.01875321747809, 81.49545780226971, 81.56046297292312, 81.59296555824983, 82.13467531369486, 82.29718824032835, 82.8280638006645, 83.1422554588226, 83.48894970230742, 84.24734335993047, 84.24734335993047];[980.3274517045019, 1033.8017670481643, 1006.614093166478, 1007.5543009087842, 1007.5020671453227, 1008.3900411241674, 1001.7302362828322, 1007.1756061236887, 1008.0113463390719, 1007.1756061236887, 1007.4890087044573, 1007.6587684357071, 1020.456040483763, 1005.4780088111914, 1013.9398784919468, 1012.686268168872, 1007.5543009087842, 1005.4388334885954, 1007.1886645645541, 1007.2539567688808, 1007.2670152097462, 1007.1625476828233];[547.6338194562923, 588.6507176312193, 568.1372603754804, 551.0493902200652, 566.7550059314902, 568.3375871064935, 564.9320326792713, 549.3065476602515, 570.4610504552321, 565.5730782185132, 566.8551692969968, 568.3976851257975, 567.97699899067, 549.5669724105684, 552.2713832792449, 569.6897925408318, 568.1372603754804, 568.1372603754804, 568.1272440389298, 570.6613771862452, 568.2975217602909, 563.810202985598]
[64.7999631394539, 109.16599211040185, 66.6092737226403, 69.00363084170732, 70.3795736205377, 70.81294142489372, 71.46299313142777, 71.63634025317018, 71.77718478958587, 72.0697080575262, 72.24305517926861, 72.24305517926861, 73.06645400754505, 73.10979078798066, 73.36981147059427, 74.57240712768224, 74.57240712768224, 74.65908068855344, 74.77825683475135, 74.83242781029585, 75.18995624888957, 75.5258162972655];[980.3274517045019, 1033.8017670481643, 1007.5020671453227, 1033.5928319943184, 1007.5020671453227, 1009.2780151030121, 1006.614093166478, 1000.8944960674489, 990.003756385736, 1007.5543009087842, 1030.9027931760536, 1007.5020671453227, 1011.4587747275278, 1008.3900411241674, 1019.0718457520345, 1001.7302362828322, 1007.1756061236887, 1014.2271641909848, 1008.0113463390719, 1007.1756061236887, 1007.5543009087842, 1001.1295480030254];[547.6338194562923, 588.6507176312193, 566.4344831618694, 568.1372603754804, 566.4244668253186, 566.7550059314902, 568.1372603754804, 555.396480283049, 560.2844525197679, 551.0493902200652, 566.7149405852876, 566.7550059314902, 565.4729148530066, 568.3375871064935, 552.5117753564606, 564.9320326792713, 549.3065476602515, 580.3171256210754, 570.4610504552321, 565.5730782185132, 566.8551692969968, 588.5705869388141]
[64.7999631394539, 109.16599211040185, 65.04914962695861, 65.39584387044343, 65.97005621121515, 66.17590591828427, 66.6092737226403, 69.00363084170732, 69.97870840150838, 70.3795736205377, 70.50958396184451, 70.80210722978482, 70.81294142489372, 70.96462015641833, 71.02962532707174, 71.46299313142777, 71.62550605806128, 71.63634025317018, 71.63634025317018, 71.72301381404138, 71.77718478958587, 71.77718478958587];[980.3274517045019, 1033.8017670481643, 1019.2285470424189, 1014.2663395135809, 1017.687651020306, 1031.0856113481686, 1007.5020671453227, 1033.5928319943184, 1018.3928068270357, 1007.5020671453227, 987.8229967612203, 1032.7570917789353, 1009.2780151030121, 1032.4698060798971, 1019.4897158597262, 1006.614093166478, 1002.6312687025422, 987.522652621317, 1000.8944960674489, 1003.8195868212903, 981.2807178876734, 990.003756385736];[547.6338194562923, 588.6507176312193, 567.8968682982647, 552.5919060488659, 568.1372603754804, 574.3874543830884, 566.4344831618694, 568.1372603754804, 567.97699899067, 566.4244668253186, 568.4778158182027, 567.8167376058595, 566.7550059314902, 566.8451529604462, 552.5919060488659, 568.1372603754804, 557.9506461034656, 575.9099375387877, 555.396480283049, 554.6753040514018, 582.7110300566817, 560.2844525197679]
[64.7999631394539, 109.16599211040185, 64.897470895434, 65.04914962695861, 65.0924864073942, 65.12498899272092, 65.13582318782981, 65.39584387044343, 65.74253811392825, 65.89421684545286, 65.97005621121515, 66.17590591828427, 66.17590591828427, 66.17590591828427, 66.6092737226403, 66.6201079177492, 67.16181767319422, 68.27773976941099, 68.68943918354921, 69.00363084170732, 69.11197279279634, 69.97870840150838];[980.3274517045019, 1033.8017670481643, 1006.0525802092674, 1019.2285470424189, 1024.0993454851994, 993.8037626775567, 1007.6718268765725, 1014.2663395135809, 1007.6848853174379, 1031.0856113481686, 1017.687651020306, 1031.0856113481686, 1032.4436891981666, 1017.7137679020368, 1007.5020671453227, 1014.3185732770423, 987.1178409544907, 1022.7804429577977, 1020.9000274731854, 1033.5928319943184, 1020.9261443549161, 1018.3928068270357];[547.6338194562923, 588.6507176312193, 576.25049298151, 567.8968682982647, 569.1088450208939, 561.6066089444543, 553.0726902032973, 552.5919060488659, 567.8167376058595, 578.1936622723368, 568.1372603754804, 574.3874543830884, 569.2590900691537, 575.7496761539774, 566.4344831618694, 558.9823287681829, 581.4589879878499, 586.7275810134938, 576.9516365400558, 568.1372603754804, 588.0096720919774, 567.97699899067]
[64.7999631394539, 109.16599211040185, 64.897470895434, 64.9516418709785, 65.03831543184971, 65.04914962695861, 65.0924864073942, 65.1033206025031, 65.12498899272092, 65.13582318782981, 65.39584387044343, 65.39584387044343, 65.55835679707694, 65.56919099218584, 65.74253811392825, 65.89421684545286, 65.97005621121515, 66.17590591828427, 66.17590591828427, 66.17590591828427, 66.17590591828427, 66.25174528404658];[980.3274517045019, 1033.8017670481643, 1006.0525802092674, 998.8704377333177, 993.8037626775567, 1019.2285470424189, 1024.0993454851994, 1007.6979437583032, 993.8037626775567, 1007.6718268765725, 1007.6848853174379, 1014.2663395135809, 994.2999834304405, 1029.8320010250939, 1007.6848853174379, 1031.0856113481686, 1017.687651020306, 1031.0856113481686, 1032.4436891981666, 1017.7137679020368, 1011.4457162866624, 1010.9233786520479];[547.6338194562923, 588.6507176312193, 576.25049298151, 551.3498803165847, 558.8421000564738, 567.8968682982647, 569.1088450208939, 568.0971950292778, 561.6066089444543, 553.0726902032973, 567.8167376058595, 552.5919060488659, 587.2884958603304, 588.4904562464088, 567.8167376058595, 578.1936622723368, 568.1372603754804, 574.3874543830884, 569.2590900691537, 575.7496761539774, 574.3874543830884, 573.6562618148906]
[64.7999631394539, 109.16599211040185, 64.897470895434, 64.9299734807607, 64.9516418709785, 65.03831543184971, 65.04914962695861, 65.0924864073942, 65.1033206025031, 65.1033206025031, 65.12498899272092, 65.12498899272092, 65.13582318782981, 65.27666772424551, 65.37417548022563, 65.39584387044343, 65.39584387044343, 65.47168323620573, 65.55835679707694, 65.56919099218584, 65.63419616283925, 65.74253811392825];[980.3274517045019, 1033.8017670481643, 1006.0525802092674, 1018.9412613433809, 998.8704377333177, 993.8037626775567, 1019.2285470424189, 1024.0993454851994, 1007.6979437583032, 1009.5522423611848, 993.8037626775567, 993.8298795592874, 1007.6718268765725, 1011.0017292972401, 1009.382482629935, 1007.6848853174379, 1014.2663395135809, 1007.6718268765725, 994.2999834304405, 1029.8320010250939, 1019.019611988573, 1007.6848853174379];[547.6338194562923, 588.6507176312193, 576.25049298151, 565.2124901026896, 551.3498803165847, 558.8421000564738, 567.8968682982647, 569.1088450208939, 568.0971950292778, 565.4929475261079, 561.6066089444543, 560.4447139045784, 553.0726902032973, 567.8167376058595, 565.9737316805392, 567.8167376058595, 552.5919060488659, 568.1372603754804, 587.2884958603304, 588.4904562464088, 578.5141850419577, 567.8167376058595]
[64.7999631394539, 109.16599211040185, 64.897470895434, 64.9299734807607, 64.9516418709785, 65.03831543184971, 65.04914962695861, 65.0924864073942, 65.1033206025031, 65.1033206025031, 65.12498899272092, 65.12498899272092, 65.13582318782981, 65.27666772424551, 65.30917030957222, 65.37417548022563, 65.39584387044343, 65.39584387044343, 65.47168323620573, 65.55835679707694, 65.56919099218584, 65.62336196773033];[980.3274517045019, 1033.8017670481643, 1006.0525802092674, 1018.9412613433809, 998.8704377333177, 993.8037626775567, 1019.2285470424189, 1024.0993454851994, 1007.6979437583032, 1009.5522423611848, 993.8037626775567, 993.8298795592874, 1007.6718268765725, 1011.0017292972401, 1008.912378758782, 1009.382482629935, 1007.6848853174379, 1014.2663395135809, 1007.6718268765725, 994.2999834304405, 1029.8320010250939, 1017.687651020306];[547.6338194562923, 588.6507176312193, 576.25049298151, 565.2124901026896, 551.3498803165847, 558.8421000564738, 567.8968682982647, 569.1088450208939, 568.0971950292778, 565.4929475261079, 561.6066089444543, 560.4447139045784, 553.0726902032973, 567.8167376058595, 568.1372603754804, 565.9737316805392, 567.8167376058595, 552.5919060488659, 568.1372603754804, 587.2884958603304, 588.4904562464088, 554.7554347438071]
[64.7999631394539, 109.16599211040185, 64.82163152967169, 64.8649683101073, 64.897470895434, 64.9083050905429, 64.9299734807607, 64.9516418709785, 65.03831543184971, 65.04914962695861, 65.0924864073942, 65.1033206025031, 65.1033206025031, 65.12498899272092, 65.12498899272092, 65.13582318782981, 65.22249674870102, 65.27666772424551, 65.30917030957222, 65.37417548022563, 65.39584387044343, 65.39584387044343];[980.3274517045019, 1033.8017670481643, 1004.3288660150395, 1027.612066077982, 1006.0525802092674, 1023.3419559150083, 1018.9412613433809, 998.8704377333177, 993.8037626775567, 1019.2285470424189, 1024.0993454851994, 1007.6979437583032, 1009.5522423611848, 993.8037626775567, 993.8298795592874, 1007.6718268765725, 1021.0567287635697, 1011.0017292972401, 1008.912378758782, 1009.382482629935, 1007.6848853174379, 1014.2663395135809];[547.6338194562923, 588.6507176312193, 570.4610504552321, 587.9095087264709, 576.25049298151, 560.1442238080588, 565.2124901026896, 551.3498803165847, 558.8421000564738, 567.8968682982647, 569.1088450208939, 568.0971950292778, 565.4929475261079, 561.6066089444543, 560.4447139045784, 553.0726902032973, 576.5910484242322, 567.8167376058595, 568.1372603754804, 565.9737316805392, 567.8167376058595, 552.5919060488659]
[40.080027083018976, 77.78100140228908, 58.942021071588, 58.969637461029535, 59.01566477676543, 59.01566477676543, 59.02487023991261, 59.09391121351645, 59.1123221398108, 59.22739042915054, 59.32404779219591, 59.39308876579975, 59.41149969209411, 59.50815705513949, 59.5449789077282, 59.57259529716974, 59.59560895503768, 59.59560895503768, 59.62322534447922, 59.66004719706794, 59.68766358650947, 59.68766358650947];[984.0174992077481, 1033.350405397897, 1009.0272948733767, 1009.66579158353, 1008.9309180114667, 1007.376841113169, 1008.6176932102595, 1008.967059334683, 1007.328652682214, 1007.328652682214, 1007.4370766518628, 1009.5212262906651, 1007.3527468976915, 1008.123761792971, 1009.3043783513677, 1008.0635262542773, 1007.4973121905565, 1007.4973121905565, 1008.6538345334757, 1007.3527468976915, 1007.5093592982952, 1008.4008452709621];[542.8017131010336, 593.0975830444937, 566.936361315661, 569.0857574670908, 569.3682495327074, 567.3908050733919, 568.0540473144046, 569.4296608513197, 567.6978616664533, 569.466507642487, 567.1820065901101, 568.4347974898006, 568.5699023907478, 566.4450707667627, 566.2608368109259, 569.466507642487, 567.9189424134574, 567.9189424134574, 568.901523511254, 566.7889741509915, 569.4787899062095, 566.7889741509915]
[40.080027083018976, 77.78100140228908, 58.942021071588, 58.969637461029535, 59.01566477676543, 59.01566477676543, 59.02487023991261, 59.0294729714862, 59.09391121351645, 59.1123221398108, 59.16295218712028, 59.22739042915054, 59.28496784736511, 59.29643140275438, 59.310239597475146, 59.31944506062233, 59.32404779219591, 59.37703371871864, 59.38848603422616, 59.39308876579975, 59.41149969209411, 59.43451334996206];[984.0174992077481, 1033.350405397897, 1009.0272948733767, 1009.66579158353, 1008.9309180114667, 1007.376841113169, 1008.6176932102595, 1005.9432352922587, 1008.967059334683, 1007.328652682214, 1008.9309180114667, 1007.328652682214, 1007.4852650828177, 1027.5075581446072, 1008.9309180114667, 997.5584483060942, 1007.4370766518628, 984.0174992077481, 987.246124081731, 1009.5212262906651, 1007.3527468976915, 1008.6297403179982];[542.8017131010336, 593.0975830444937, 566.936361315661, 569.0857574670908, 569.3682495327074, 567.3908050733919, 568.0540473144046, 556.2262273496788, 569.4296608513197, 567.6978616664533, 589.904194476655, 569.466507642487, 567.4030873371144, 560.696971344653, 572.315992826097, 567.5750390292287, 567.1820065901101, 568.1277408967393, 566.1134496462564, 568.4347974898006, 568.5699023907478, 543.5632134518258]
[40.080027083018976, 77.78100140228908, 58.942021071588, 58.969637461029535, 59.01566477676543, 59.01566477676543, 59.02487023991261, 59.0294729714862, 59.034075703059784, 59.09391121351645, 59.09391121351645, 59.1123221398108, 59.16295218712028, 59.19290197601158, 59.22739042915054, 59.28496784736511, 59.29643140275438, 59.310239597475146, 59.31944506062233, 59.32404779219591, 59.37703371871864, 59.38848603422616];[984.0174992077481, 1033.350405397897, 1009.0272948733767, 1009.66579158353, 1008.9309180114667, 1007.376841113169, 1008.6176932102595, 1005.9432352922587, 1017.4120818595412, 1008.967059334683, 1001.9797368462125, 1007.328652682214, 1008.9309180114667, 1005.6059162755739, 1007.328652682214, 1007.4852650828177, 1027.5075581446072, 1008.9309180114667, 997.5584483060942, 1007.4370766518628, 984.0174992077481, 987.246124081731];[542.8017131010336, 593.0975830444937, 566.936361315661, 569.0857574670908, 569.3682495327074, 567.3908050733919, 568.0540473144046, 556.2262273496788, 581.6259487277192, 569.4296608513197, 569.3682495327074, 567.6978616664533, 589.904194476655, 568.1277408967393, 569.466507642487, 567.4030873371144, 560.696971344653, 572.315992826097, 567.5750390292287, 567.1820065901101, 568.1277408967393, 566.1134496462564]
