22 16:14:42;147;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;148;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;149;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;150;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;151;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;152;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;153;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;154;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;155;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;156;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;157;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:14:42;158;2.41;[[462.46, 577.44], [73.12, 251.3], [49.92, 195.67], [78.35, 96.15]]
22 16:15:22;0;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;1;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;2;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;3;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;4;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;5;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;6;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;7;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;8;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;9;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;10;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;11;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;12;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;13;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;14;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;15;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;16;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;17;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;18;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;19;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;20;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;21;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;22;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;23;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;24;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;25;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;26;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;27;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;28;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;29;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;30;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:22;31;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;32;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;33;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;34;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;35;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;36;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;37;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;38;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;39;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;40;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;41;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;42;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;43;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;44;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;45;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;46;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;47;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;48;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;49;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;50;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;51;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;52;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;53;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;54;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;55;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;56;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;57;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;58;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;59;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:23;3;2.42;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;61;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;62;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;63;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;64;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;65;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;66;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;67;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;68;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;69;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;70;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:23;71;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;72;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;73;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;74;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;75;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;76;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;77;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;78;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;79;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;80;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;81;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;82;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;83;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;84;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;85;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;86;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;87;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;88;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;89;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;90;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;91;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;92;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;93;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;94;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;95;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;96;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;97;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;98;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;99;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;100;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;101;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;102;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;103;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;104;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;105;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;106;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;107;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;108;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;109;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;110;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:24;111;2.41;[[54.75, 870.75], [22.27, 270.67], [18.23, 159.03], [85.46, 88.66]]
22 16:15:28;0;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;1;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;2;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;3;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;4;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;5;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;6;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;7;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;8;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;9;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;10;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;11;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;12;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;13;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;14;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;15;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;16;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;17;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;18;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;19;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;20;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;21;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;22;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;23;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;24;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;25;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;26;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;27;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;28;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;29;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;30;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;31;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;32;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;33;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;34;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;35;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;36;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;37;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:28;38;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;39;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;40;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;41;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;42;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;43;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;44;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;45;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;46;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;47;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;48;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;49;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;50;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;51;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;52;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;53;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;54;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;55;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;56;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;57;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;58;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;59;2.42;[[0, 1000], [0, 300], [0, 200], [0, 200]]
22 16:15:29;3;2.42;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;61;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;62;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;63;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;64;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;65;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;66;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;67;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;68;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;69;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;70;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;71;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;72;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;73;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;74;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;75;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;76;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;77;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;78;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:29;79;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;80;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;81;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;82;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;83;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;84;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;85;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;86;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;87;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;88;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;89;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;90;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;91;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;92;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;93;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;94;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;95;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;96;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;97;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;98;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;99;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;100;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;101;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;102;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;103;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;104;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;105;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;106;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;107;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;108;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;109;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;110;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;111;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;112;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;113;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;114;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;115;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;116;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;117;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;118;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;119;2.41;[[6.2, 974.2], [7.78, 174.58], [34.53, 192.13], [86.26, 87.86]]
22 16:15:30;3;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;121;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;122;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;123;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;124;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;125;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;126;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;127;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;128;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;129;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;130;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;131;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;132;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;133;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;134;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;135;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;136;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;137;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;138;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;139;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;140;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;141;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;142;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;143;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;144;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;145;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;146;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;147;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;148;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;149;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;150;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;151;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
22 16:15:31;152;2.41;[[308.82, 804.44], [14.95, 151.05], [49.37, 112.41], [78.35, 96.14]]
